Age,Mileage,SocioEcon,RiskAversion,GoodStudent,OtherCar,AntiTheft,SeniorTrain,HomeBase,VehicleYear,MakeModel,DrivingSkill,RuggedAuto,Airbag,Antilock,CarValue,DrivQuality,DrivHist,Cushioning,Theft,Accident,MedCost,OtherCarCost,ThisCarDam,ILiCost,ThisCarCost,PropCost
Senior,FiftyThou,Prole,Normal,False,True,False,False,Rural,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Zero,Poor,False,Severe,Million,HundredThou,Severe,Thousand,TenThou,HundredThou
Senior,FiveThou,Prole,Normal,False,False,False,False,City,Older,Economy,SubStandard,Football,False,False,TenThou,Poor,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,Tank,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Normal,False,False,False,False,Rural,Current,Economy,Normal,Football,True,False,TenThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Normal,False,True,False,False,Rural,Older,FamilySedan,Normal,Football,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,Cautious,False,False,True,True,Rural,Current,FamilySedan,Expert,Football,True,False,TwentyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Middle,Cautious,False,True,True,True,Secure,Older,FamilySedan,SubStandard,Tank,False,False,FiveThou,Poor,Many,Good,False,Mild,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,EggShell,True,True,FiftyThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,Cautious,False,False,True,True,City,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Normal,False,True,True,False,Secure,Current,SportsCar,SubStandard,EggShell,True,True,TwentyThou,Poor,Many,Poor,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,Normal,False,True,False,False,City,Current,Economy,Normal,EggShell,True,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,UpperMiddle,Normal,False,True,True,False,Secure,Current,Luxury,SubStandard,EggShell,True,True,FiftyThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Moderate,Thousand,TenThou,TenThou
Adult,TwentyThou,UpperMiddle,Adventurous,False,False,True,False,City,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Normal,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,False,False,False,Rural,Current,Economy,Normal,EggShell,True,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Cautious,False,True,True,False,Secure,Current,Luxury,SubStandard,Tank,True,True,FiftyThou,Poor,One,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Normal,False,True,False,False,Suburb,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Adventurous,False,False,False,False,Suburb,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,False,False,False,False,City,Current,Economy,Normal,Football,True,False,TenThou,Poor,Many,Excellent,False,Severe,TenThou,TenThou,Severe,Thousand,TenThou,HundredThou
Adolescent,Domino,Prole,Adventurous,True,True,False,False,City,Older,FamilySedan,SubStandard,Tank,True,False,FiveThou,Poor,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,City,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Excellent,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiveThou,Prole,Normal,False,False,False,False,Suburb,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,Normal,False,True,True,False,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,Normal,True,False,False,False,Suburb,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,Psychopath,False,True,False,False,City,Current,Economy,Normal,Football,True,False,TenThou,Poor,Many,Excellent,False,Moderate,Thousand,HundredThou,Moderate,Thousand,TenThou,HundredThou
Senior,FiftyThou,Prole,Cautious,False,False,True,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,One,Poor,False,Severe,TenThou,TenThou,Severe,Thousand,TenThou,HundredThou
Adult,TwentyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Current,Luxury,SubStandard,EggShell,True,True,FiftyThou,Poor,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Adventurous,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Excellent,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiveThou,Middle,Normal,False,True,False,False,Suburb,Current,SportsCar,SubStandard,Tank,True,True,TwentyThou,Poor,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Adventurous,False,True,False,False,City,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,One,Excellent,True,None,Thousand,Thousand,None,Thousand,HundredThou,HundredThou
Adult,FiveThou,Middle,Cautious,False,False,True,False,Secure,Current,FamilySedan,SubStandard,EggShell,True,True,TwentyThou,Poor,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Current,Luxury,Normal,Tank,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Cautious,False,False,True,False,City,Older,FamilySedan,Normal,Football,True,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Psychopath,False,False,False,False,City,Older,FamilySedan,Normal,Football,True,False,TenThou,Excellent,One,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Cautious,False,False,True,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Adventurous,False,True,True,False,Rural,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Poor,One,Excellent,False,Severe,Thousand,TenThou,Moderate,TenThou,TenThou,TenThou
Adult,TwentyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,Moderate,Thousand,Thousand,Severe,Thousand,TenThou,TenThou
Adult,TwentyThou,UpperMiddle,Cautious,False,False,True,False,Secure,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,Prole,Adventurous,False,True,False,False,City,Older,Economy,Expert,EggShell,False,False,TenThou,Excellent,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,Normal,Football,False,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,TwentyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Middle,Cautious,False,True,True,True,Secure,Older,SportsCar,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Current,Economy,Normal,Football,True,False,FiveThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Cautious,False,True,True,False,Secure,Older,Luxury,Normal,EggShell,True,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Normal,False,True,False,False,City,Older,SportsCar,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Moderate,Thousand,Thousand,Thousand
Adult,Domino,Middle,Adventurous,False,True,False,False,City,Older,FamilySedan,Expert,Tank,False,False,FiveThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Cautious,False,True,True,False,City,Older,SportsCar,Expert,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,Cautious,False,True,True,True,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Adventurous,False,True,False,False,Suburb,Older,SportsCar,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Moderate,Thousand,Thousand,Moderate,Thousand,TenThou,TenThou
Senior,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,Secure,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,Domino,Prole,Cautious,False,False,True,True,City,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,Economy,Normal,Football,False,False,FiveThou,Normal,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,Rural,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Adventurous,False,True,False,False,Suburb,Current,Economy,SubStandard,EggShell,True,False,FiveThou,Poor,Many,Poor,False,Severe,Thousand,HundredThou,Severe,Thousand,TenThou,Million
Adult,FiveThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Adventurous,False,True,False,False,City,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Poor,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Expert,Football,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Cautious,False,False,True,False,Secure,Older,FamilySedan,Normal,Tank,False,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,TwentyThou,Middle,Cautious,False,True,True,False,Rural,Current,SportsCar,SubStandard,EggShell,True,True,TwentyThou,Poor,One,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,Domino,Middle,Cautious,False,True,True,True,Secure,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,One,Excellent,False,Moderate,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adolescent,FiftyThou,UpperMiddle,Adventurous,True,True,False,False,Rural,Current,Luxury,SubStandard,Football,True,True,FiftyThou,Poor,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,UpperMiddle,Cautious,False,False,True,False,Secure,Current,FamilySedan,Normal,Tank,True,True,TenThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,True,False,Suburb,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Normal,False,True,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Severe,TenThou,TenThou,Severe,Thousand,TenThou,TenThou
Adult,FiveThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Poor,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiveThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,Middle,Cautious,False,True,True,False,Secure,Current,FamilySedan,Normal,Football,True,True,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,Football,False,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiveThou,Prole,Normal,False,False,False,False,City,Older,Economy,SubStandard,EggShell,True,False,TenThou,Poor,Many,Fair,False,Moderate,Million,Thousand,Moderate,Thousand,TenThou,TenThou
Senior,TwentyThou,Prole,Cautious,False,True,True,True,City,Current,Economy,Normal,EggShell,True,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Adventurous,False,True,False,False,Rural,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Poor,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,False,True,False,False,Suburb,Older,Economy,Normal,EggShell,False,False,FiveThou,Excellent,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Normal,False,True,False,False,Rural,Older,SportsCar,Normal,EggShell,False,True,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,Adventurous,True,False,False,False,City,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,Many,Good,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,Normal,False,True,False,False,City,Older,FamilySedan,SubStandard,Football,True,False,FiveThou,Poor,Many,Fair,False,Moderate,TenThou,TenThou,Moderate,Thousand,TenThou,TenThou
Adolescent,FiftyThou,Middle,Adventurous,False,True,False,False,Suburb,Older,SportsCar,SubStandard,EggShell,False,False,TenThou,Poor,Many,Fair,False,Moderate,Thousand,Thousand,Severe,TenThou,TenThou,TenThou
Senior,TwentyThou,Prole,Cautious,False,False,True,True,City,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Cautious,False,False,True,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,UpperMiddle,Psychopath,False,True,False,False,City,Current,SportsCar,SubStandard,EggShell,True,True,TwentyThou,Poor,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Wealthy,Cautious,False,True,True,False,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,False,False,False,City,Older,FamilySedan,Normal,Football,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiveThou,UpperMiddle,Normal,False,True,True,False,Suburb,Current,Luxury,Normal,Football,True,False,FiftyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Cautious,False,True,True,False,Secure,Older,FamilySedan,SubStandard,Tank,False,False,TenThou,Poor,Many,Good,False,Moderate,Thousand,TenThou,Mild,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,Normal,False,True,True,False,Suburb,Older,FamilySedan,SubStandard,Football,False,False,TenThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,Cautious,False,False,True,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,Domino,UpperMiddle,Adventurous,True,True,True,False,Secure,Current,Luxury,SubStandard,Tank,True,True,FiftyThou,Poor,Many,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,UpperMiddle,Normal,False,True,False,False,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
